count,x,y,z
593,5227,2827,1514
594,5278,2760,1382
595,5290,2779,1445
596,5257,2804,1424
597,5305,2761,1384
598,5294,2815,1474
599,5284,2809,1484
600,5242,2782,1432
601,5255,2827,1516
602,5251,2792,1489
603,5251,2819,1428
604,5227,2827,1514
605,5270,2788,1500
606,5258,2800,1579
607,5271,2848,1583
608,5262,2806,1384
609,5276,2802,1443
610,5297,2788,1427
611,5300,2824,1456
612,5260,2804,1390
613,5281,2834,1429
614,5272,2798,1443
615,5281,2834,1429
616,5297,2788,1427
617,5278,2820,1353
618,5282,2807,1490
619,5306,2800,1404
620,5306,2785,1430
621,5262,2836,1497
622,5319,2797,1454
623,5284,2813,1436
624,5306,2838,1533
625,5234,2835,1495
626,5262,2836,1497
627,5297,2816,1368
628,5268,2812,1447
629,5281,2834,1429
630,5285,2870,1459
631,5307,2771,1407
632,5284,2782,1468
633,5226,2823,1447
634,5297,2816,1368
635,5272,2798,1443
636,5287,2804,1390
637,5298,2827,1557
638,5289,2827,1428
639,5282,2807,1490
640,5312,2770,1367
641,5271,2847,1474
642,5248,2817,1433
643,5278,2799,1404
644,5284,2813,1436
645,5273,2795,1515
646,5290,2790,1410
647,5290,2779,1445
648,5289,2846,1514
649,5276,2802,1443
650,5268,2776,1345
651,5268,2776,1345
652,5242,2810,1370
653,5293,2842,1413
654,5252,2822,1348
655,5276,2798,1509
656,5253,2767,1469
657,5260,2863,1547
658,5238,2811,1551
659,5268,2776,1345
660,5280,2823,1348
661,5252,2742,1454
662,5289,2807,1384
663,5295,2777,1347
664,5287,2843,1520
665,5271,2826,1467
666,5272,2798,1443
667,5291,2796,1457
668,5306,2800,1404
669,5284,2782,1468
670,5288,2786,1409
671,5306,2785,1430
672,5278,2831,1545
673,5284,2782,1468
674,5278,2820,1353
675,5302,2800,1438
676,5266,2799,1408
677,5284,2782,1468
678,5272,2823,1453
679,5271,2826,1467
680,5269,2787,1427
681,5262,2838,1416
