count,x,y,z
598,4508,260,1491
599,4487,236,1462
600,4457,237,1514
601,4428,159,1474
602,4452,201,1451
603,4420,175,1389
604,4374,139,1306
605,4385,188,1210
606,4361,143,1362
607,4329,160,1341
608,4349,163,1434
609,4351,197,1406
610,4298,182,1469
611,4248,125,1369
612,4250,145,1433
613,4232,185,1421
614,4145,158,1413
615,4155,162,1501
616,4134,126,1406
617,4099,165,1352
618,4065,133,1328
619,4081,162,1382
620,4027,178,1375
621,3977,164,1344
622,3957,146,1316
623,3941,166,1370
624,3901,193,1297
625,3885,173,1310
626,3890,142,1366
627,3855,193,1348
628,3800,163,1204
629,3808,156,1322
630,3794,172,1372
631,3770,180,1309
632,3747,204,1244
633,3721,195,1353
634,3653,192,1338
635,3665,217,1279
636,3602,193,1380
637,3580,217,1313
638,3550,188,1289
639,3533,225,1202
640,3520,199,1261
641,3460,183,1098
642,3441,207,1180
643,3446,156,1163
644,3404,181,1190
645,3372,209,1137
646,3341,201,1125
647,3301,170,1149
648,3281,173,1207
649,3286,185,1208
650,3231,160,1177
651,3195,182,1278
652,3163,142,1144
653,3122,200,1146
654,3099,197,1218
655,3045,151,1161
656,3034,150,1196
657,3033,192,1192
658,3023,107,1218
659,2980,97,1241
660,2930,127,1138
661,2886,164,1166
662,2852,164,1144
663,2828,158,1228
664,2817,154,1271
665,2769,137,1179
666,2747,198,1162
667,2708,177,1167
668,2664,174,1195
669,2662,177,1177
670,2589,157,1160
671,2579,159,1204
672,2532,160,1213
673,2495,191,1326
674,2481,218,1182
675,2454,193,1269
676,2403,154,1218
677,2362,136,1202
678,2381,175,1252
679,2342,113,1259
680,2289,162,1177
681,2277,158,1228
682,2198,163,1230
683,2180,167,1180
684,2150,171,1147
685,2144,148,1177
686,2102,136,1105
687,2094,115,1103
688,2057,134,1182
689,2004,114,1234
690,1988,114,1261
691,1976,117,1224
692,1964,154,1166
693,1940,178,1138
694,1914,206,1082
695,1858,189,1116
696,1846,187,1163
697,1820,174,1118
698,1813,193,1137
699,1750,198,1185
700,1731,180,1177
701,1703,158,1209
702,1682,187,1175
703,1668,185,1197
704,1647,214,1162
705,1609,205,1158
706,1567,185,1235
707,1536,233,1217
708,1504,241,1194
709,1429,228,1332
710,1376,256,1272
711,1348,245,1309
712,1317,246,1292
713,1294,274,1259
714,1284,254,1268
715,1258,249,1441
716,1222,236,1380
717,1180,268,1364
718,1160,228,1394
719,1138,256,1362
720,1105,266,1334
721,1092,246,1339
722,1055,300,1372
723,1036,239,1378
724,998,271,1341
725,985,276,1297
726,1018,264,1317
727,969,233,1315
728,1005,270,1307
729,960,236,1382
730,927,268,1295
731,905,227,1328
732,887,298,1382
733,841,246,1392
734,833,267,1391
735,835,287,1437
736,799,233,1378
737,791,283,1334
738,749,320,1306
739,754,294,1342
740,730,299,1374
741,677,294,1420
742,674,290,1414
743,625,331,1356
744,634,351,1334
745,615,310,1377
746,571,358,1244
747,582,328,1349
748,592,346,1329
749,582,328,1349
750,541,383,1344
751,516,390,1353
752,509,396,1324
753,537,410,1297
754,509,396,1324
755,507,508,1300
756,509,560,1173
757,510,514,1204
758,498,539,1204
759,520,572,1275
760,523,657,1212
761,517,645,1275
762,527,659,1348
763,522,639,1323
764,501,695,1276
765,493,735,1310
766,472,788,1385
767,470,768,1347
768,519,793,1405
769,523,807,1352
770,559,837,1456
771,536,846,1458
772,523,873,1620
773,524,918,1586
774,527,915,1412
775,518,937,1312
776,527,959,1375
777,541,973,1367
778,516,1076,1262
779,536,1113,1204
780,547,1133,1272
781,520,1154,1345
782,592,1190,1335
783,539,1203,1310
784,525,1236,1271
785,537,1326,1182
786,518,1304,1180
787,555,1330,1198
788,517,1353,1163
789,525,1406,1178
790,564,1384,1210
791,534,1412,1206
792,563,1452,1178
793,489,1478,1170
794,503,1516,1178
795,496,1451,1169
796,507,1519,1164
797,505,1578,1182
798,545,1616,1291
799,528,1623,1215
800,526,1612,1273
801,510,1667,1333
802,487,1716,1211
803,578,1718,1382
804,520,1728,1209
805,521,1785,1293
806,525,1794,1391
807,553,1803,1288
808,558,1825,1323
809,522,1859,1374
810,531,1866,1403
811,566,1949,1346
812,528,1980,1327
813,525,1994,1336
814,570,2027,1389
815,563,2001,1390
816,554,2064,1394
817,560,2088,1488
818,533,2145,1469
819,521,2131,1493
820,596,2160,1499
821,582,2167,1479
822,530,2199,1508
823,540,2228,1491
824,556,2263,1451
825,575,2301,1459
826,589,2333,1511
827,523,2355,1500
828,486,2385,1483
829,525,2365,1494
830,506,2423,1489
831,514,2457,1522
832,534,2422,1559
833,509,2493,1509
834,495,2524,1515
835,531,2523,1610
836,502,2565,1605
837,508,2627,1584
838,486,2651,1580
839,544,2678,1604
840,555,2741,1577
841,528,2756,1553
842,534,2757,1619
843,486,2757,1616
844,506,2838,1590
845,511,2855,1623
846,542,2906,1589
847,558,2885,1671
848,544,2891,1713
849,585,2946,1700
850,534,2944,1732
851,540,2998,1710
852,533,3023,1727
853,519,3027,1698
854,537,3061,1711
855,500,3063,1696
856,507,3086,1726
857,509,3129,1697
858,532,3138,1770
859,549,3153,1745
860,499,3165,1735
861,529,3160,1776
862,538,3220,1778
863,519,3227,1753
864,542,3246,1804
865,536,3246,1877
866,594,3311,1806
867,504,3359,1834
868,532,3316,1849
869,526,3390,1746
870,563,3344,1854
871,558,3439,1793
872,497,3444,1754
873,563,3443,1898
874,493,3517,1773
875,560,3457,1871
876,557,3471,1877
877,544,3569,1761
878,572,3525,1901
879,571,3596,1888
880,527,3661,1823
881,539,3684,1856
882,537,3692,1866
883,525,3730,1875
884,500,3737,1874
885,489,3774,1847
886,527,3815,1882
887,516,3812,1855
888,552,3855,1982
889,545,3891,1903
890,514,3897,1939
891,488,3905,1879
892,498,3919,1894
893,516,3971,1963
894,508,3999,1960
895,533,3983,1946
896,496,4057,1905
897,560,4099,1943
898,584,4082,1961
899,563,4104,1954
900,575,4109,1950
901,497,4113,1933
902,569,4145,1923
903,573,4205,1969
904,544,4169,1952
905,553,4200,2002
906,526,4249,1983
907,541,4264,1998
908,551,4287,2029
909,510,4326,2011
910,561,4333,2008
911,574,4317,2059
912,553,4338,2052
913,547,4313,2002
914,597,4392,2107
915,549,4367,2048
916,563,4420,2025
917,574,4405,2069
918,608,4444,2076
919,649,4485,2065
920,674,4509,2120
921,732,4537,2093
922,684,4504,2111
923,771,4540,2017
924,792,4555,2065
925,765,4547,2088
926,863,4595,2049
927,826,4588,2086
928,913,4613,2059
929,875,4657,2071
930,859,4677,2048
931,878,4634,2065
932,865,4602,2155
933,931,4658,2164
934,919,4514,2018
935,1127,4656,1829
936,908,4593,2127
937,887,4654,2066
938,994,4669,1653
939,1058,4620,1965
940,1052,4648,1894
941,1038,4610,1989
942,1049,4584,2088
943,1058,4572,1959
944,997,4536,1969
945,1086,4562,1966
946,1131,4561,1947
947,1101,4576,1917
